name,year,team,games_played,ftm,fta,tpa
Steven Adams,2012,Los Angeles Clippers (LAC),58,104,126,174
Steven Adams,2011,Los Angeles Clippers (LAC),64,68,88,109
Steven Adams,2019,Miami Heat (MIA),49,17,26,119
Steven Adams,2018,Miami Heat (MIA),61,43,51,111
Steven Adams,2017,Miami Heat (MIA),33,9,11,26
Steven Adams,2016,Miami Heat (MIA),74,35,40,213
Steven Adams,2015,Miami Heat (MIA),61,35,46,228
Steven Adams,2014,Miami Heat (MIA),55,30,32,112
Steven Adams,2013,Miami Heat (MIA),40,16,21,6
Steven Adams,2012,Miami Heat (MIA),69,72,89,7
Steven Adams,2019,Chicago Bulls (CHI),60,268,334,484
Steven Adams,2018,Chicago Bulls (CHI),63,312,375,321
Steven Adams,2017,Chicago Bulls (CHI),24,87,107,123
Steven Adams,2016,Chicago Bulls (CHI),47,117,140,310
Steven Adams,2015,Chicago Bulls (CHI),82,161,203,316
Steven Adams,2014,Chicago Bulls (CHI),77,149,177,167
Steven Adams,2019,Portland Trail Blazers (POR),58,389,438,573
Steven Adams,2018,Portland Trail Blazers (POR),80,468,513,643
Steven Adams,2017,Portland Trail Blazers (POR),73,493,538,629
Steven Adams,2016,Portland Trail Blazers (POR),75,488,545,579
Steven Adams,2015,Portland Trail Blazers (POR),75,414,464,610
Steven Adams,2014,Portland Trail Blazers (POR),82,344,398,572
Steven Adams,2013,Portland Trail Blazers (POR),82,371,426,554
Steven Adams,2012,Portland Trail Blazers (POR),82,271,321,503
Steven Adams,2019,Brooklyn Nets (BKN),39,116,161,189
Steven Adams,2018,Brooklyn Nets (BKN),40,85,123,154
Steven Adams,2017,Brooklyn Nets (BKN),71,133,187,245
Steven Adams,2016,Brooklyn Nets (BKN),57,67,93,184
Steven Adams,2019,Portland Trail Blazers (POR),48,28,44,59
Steven Adams,2019,Golden State Warriors (GSW),20,9,12,14
Steven Adams,2018,Golden State Warriors (GSW),80,65,105,10
Steven Adams,2017,Golden State Warriors (GSW),66,42,77,5
Steven Adams,2016,Golden State Warriors (GSW),53,21,34,9
Steven Adams,2015,Golden State Warriors (GSW),5,0,0,2
Steven Adams,2019,Toronto Raptors (TOR),52,255,296,432
Steven Adams,2018,Toronto Raptors (TOR),65,161,194,453
Steven Adams,2017,Toronto Raptors (TOR),78,223,261,596
Steven Adams,2016,Toronto Raptors (TOR),60,299,365,468
Steven Adams,2015,Toronto Raptors (TOR),77,398,491,547
Steven Adams,2014,Toronto Raptors (TOR),70,252,312,391
Steven Adams,2013,Toronto Raptors (TOR),79,313,385,500
Steven Adams,2012,Toronto Raptors (TOR),68,190,239,279
Steven Adams,2011,Toronto Raptors (TOR),47,171,198,211
Steven Adams,2010,Toronto Raptors (TOR),75,192,251,343
Steven Adams,2009,Toronto Raptors (TOR),68,215,260,136
Steven Adams,2008,Toronto Raptors (TOR),28,52,65,29
Steven Adams,2007,Toronto Raptors (TOR),82,243,348,140
Steven Adams,2006,Toronto Raptors (TOR),10,25,28,8
Steven Adams,2019,Milwaukee Bucks (MIL),60,23,43,96
Steven Adams,2018,Milwaukee Bucks (MIL),74,89,123,31
Steven Adams,2017,Milwaukee Bucks (MIL),64,68,90,14
Steven Adams,2016,Milwaukee Bucks (MIL),81,75,104,2
Steven Adams,2015,Milwaukee Bucks (MIL),82,128,161,1
Steven Adams,2014,Milwaukee Bucks (MIL),59,98,127,1
Steven Adams,2013,Milwaukee Bucks (MIL),82,198,242,1
Steven Adams,2012,Milwaukee Bucks (MIL),82,161,207,0
Steven Adams,2011,Milwaukee Bucks (MIL),64,100,140,0
Steven Adams,2010,Milwaukee Bucks (MIL),67,74,100,0
Steven Adams,2009,Milwaukee Bucks (MIL),51,88,125,0
Steven Adams,2008,Milwaukee Bucks (MIL),60,47,68,1
Steven Adams,2019,Brooklyn Nets (BKN),39,52,62,109
Steven Adams,2018,Brooklyn Nets (BKN),29,27,35,94
Steven Adams,2017,Brooklyn Nets (BKN),52,46,58,158
Steven Adams,2016,Brooklyn Nets (BKN),69,105,123,161
Steven Adams,2019,Cleveland Cavaliers (CLE),56,187,219,390
Steven Adams,2018,Cleveland Cavaliers (CLE),22,103,114,147
Steven Adams,2017,Cleveland Cavaliers (CLE),59,234,266,330
Steven Adams,2016,Cleveland Cavaliers (CLE),60,257,295,389
Steven Adams,2015,Cleveland Cavaliers (CLE),77,258,314,439
Steven Adams,2014,Cleveland Cavaliers (CLE),75,258,321,392
Steven Adams,2013,Cleveland Cavaliers (CLE),77,520,633,505
Steven Adams,2012,Cleveland Cavaliers (CLE),18,100,142,92
Steven Adams,2011,Cleveland Cavaliers (CLE),55,379,460,282
Steven Adams,2010,Cleveland Cavaliers (CLE),73,424,499,211
Steven Adams,2009,Cleveland Cavaliers (CLE),60,225,276,106
Steven Adams,2008,Cleveland Cavaliers (CLE),81,265,336,19
Steven Adams,2019,San Antonio Spurs (SAS),63,33,45,168
Steven Adams,2018,San Antonio Spurs (SAS),64,81,116,200
Steven Adams,2017,San Antonio Spurs (SAS),73,101,143,218
Steven Adams,2016,San Antonio Spurs (SAS),71,57,79,204
Steven Adams,2015,San Antonio Spurs (SAS),80,57,82,128
Steven Adams,2019,Washington Wizards (WAS),38,70,113,26
Steven Adams,2018,Washington Wizards (WAS),34,42,61,16
Steven Adams,2017,Washington Wizards (WAS),77,90,128,2
Steven Adams,2016,Washington Wizards (WAS),31,43,75,0
Steven Adams,2015,Washington Wizards (WAS),71,132,225,0
Steven Adams,2014,Washington Wizards (WAS),61,31,102,0
Steven Adams,2013,Washington Wizards (WAS),77,90,145,1
Steven Adams,2012,Washington Wizards (WAS),80,104,171,2
Steven Adams,2011,Washington Wizards (WAS),61,94,147,1
Steven Adams,2010,Washington Wizards (WAS),56,63,82,2
Steven Adams,2009,Washington Wizards (WAS),26,31,47,0
Steven Adams,2007,Washington Wizards (WAS),6,9,9,0
Steven Adams,2016,Cleveland Cavaliers (CLE),30,23,27,30
Steven Adams,2019,Milwaukee Bucks (MIL),61,98,121,284
Steven Adams,2018,Milwaukee Bucks (MIL),81,112,133,512
Steven Adams,2017,Milwaukee Bucks (MIL),74,111,158,325
Steven Adams,2016,Milwaukee Bucks (MIL),75,295,364,387
Steven Adams,2015,Milwaukee Bucks (MIL),73,317,403,14
Steven Adams,2014,Milwaukee Bucks (MIL),72,223,274,10
Steven Adams,2013,Milwaukee Bucks (MIL),17,94,115,1
Steven Adams,2012,Milwaukee Bucks (MIL),74,297,392,1
Steven Adams,2011,Milwaukee Bucks (MIL),5,20,32,0
Steven Adams,2010,Milwaukee Bucks (MIL),82,385,489,1
Steven Adams,2009,Milwaukee Bucks (MIL),82,416,509,2
Steven Adams,2008,Milwaukee Bucks (MIL),82,172,217,2
Steven Adams,2019,Los Angeles Clippers (LAC),35,9,12,12
Steven Adams,2019,Charlotte Hornets (CHA),18,17,21,37
Steven Adams,2019,Brooklyn Nets (BKN),3,0,0,1
Steven Adams,2019,Charlotte Hornets (CHA),48,42,65,77
Steven Adams,2019,Chicago Bulls (CHI),50,126,153,317
Steven Adams,2018,Chicago Bulls (CHI),52,170,195,332
Steven Adams,2017,Chicago Bulls (CHI),68,140,166,401
Steven Adams,2019,Minnesota Timberwolves (MIN),31,30,31,96
Steven Adams,2019,Milwaukee Bucks (MIL),6,2,4,10
Steven Adams,2018,Milwaukee Bucks (MIL),38,39,57,64
Steven Adams,2017,Milwaukee Bucks (MIL),52,94,115,86
Steven Adams,2019,Detroit Pistons (DET),60,73,110,64
Steven Adams,2018,Detroit Pistons (DET),29,36,47,75
Steven Adams,2017,Detroit Pistons (DET),74,65,93,104
Steven Adams,2016,Detroit Pistons (DET),57,32,49,74
Steven Adams,2019,Dallas Mavericks (DAL),37,36,47,15
Steven Adams,2018,Dallas Mavericks (DAL),22,26,36,8
Steven Adams,2017,Dallas Mavericks (DAL),20,41,52,0
Steven Adams,2016,Dallas Mavericks (DAL),35,47,58,0
Steven Adams,2015,Dallas Mavericks (DAL),54,87,114,0
Steven Adams,2019,Toronto Raptors (TOR),37,13,18,71
Steven Adams,2018,Toronto Raptors (TOR),26,13,15,24
Steven Adams,2017,Toronto Raptors (TOR),57,26,34,80
Steven Adams,2016,Toronto Raptors (TOR),71,29,37,123
Steven Adams,2019,Washington Wizards (WAS),18,31,34,46
Steven Adams,2019,Indiana Pacers (IND),63,30,36,15
Steven Adams,2018,Indiana Pacers (IND),76,29,37,42
Steven Adams,2017,Indiana Pacers (IND),76,31,39,62
Steven Adams,2016,Indiana Pacers (IND),81,73,90,55
Steven Adams,2015,Indiana Pacers (IND),81,26,41,89
Steven Adams,2019,Cleveland Cavaliers (CLE),40,22,31,65
Steven Adams,2018,Cleveland Cavaliers (CLE),72,27,48,118
Steven Adams,2017,Cleveland Cavaliers (CLE),14,2,3,9
Steven Adams,2019,Portland Trail Blazers (POR),62,123,164,458
Steven Adams,2018,Portland Trail Blazers (POR),70,159,192,445
Steven Adams,2017,Portland Trail Blazers (POR),81,209,250,476
Steven Adams,2016,Portland Trail Blazers (POR),80,268,294,439
Steven Adams,2015,Portland Trail Blazers (POR),80,187,226,472
Steven Adams,2014,Portland Trail Blazers (POR),62,51,73,139
Steven Adams,2013,Portland Trail Blazers (POR),38,23,34,80
Steven Adams,2019,Milwaukee Bucks (MIL),62,48,63,277
Steven Adams,2018,Milwaukee Bucks (MIL),23,41,48,130
Steven Adams,2017,Milwaukee Bucks (MIL),63,83,101,402
Steven Adams,2016,Milwaukee Bucks (MIL),73,146,179,479
Steven Adams,2015,Milwaukee Bucks (MIL),78,126,146,525
Steven Adams,2014,Milwaukee Bucks (MIL),60,109,145,445
Steven Adams,2013,Milwaukee Bucks (MIL),82,252,301,511
Steven Adams,2012,Milwaukee Bucks (MIL),69,149,187,425
Steven Adams,2011,Milwaukee Bucks (MIL),66,147,171,337
Steven Adams,2010,Milwaukee Bucks (MIL),82,266,315,378
Steven Adams,2009,Milwaukee Bucks (MIL),82,160,193,165
Steven Adams,2019,Los Angeles Clippers (LAC),50,15,28,79
Steven Adams,2018,Los Angeles Clippers (LAC),66,52,72,225
Steven Adams,2017,Los Angeles Clippers (LAC),18,4,8,35
Steven Adams,2016,Los Angeles Clippers (LAC),78,44,71,220
Steven Adams,2019,Indiana Pacers (IND),62,43,52,265
Steven Adams,2018,Indiana Pacers (IND),77,66,79,206
Steven Adams,2017,Indiana Pacers (IND),26,24,28,79
Steven Adams,2016,Indiana Pacers (IND),22,12,17,58
Steven Adams,2015,Indiana Pacers (IND),81,72,84,259
Steven Adams,2014,Indiana Pacers (IND),36,10,15,41
Steven Adams,2019,Los Angeles Lakers (LAL),61,49,75,6
Steven Adams,2018,Los Angeles Lakers (LAL),75,96,152,12
Steven Adams,2017,Los Angeles Lakers (LAL),65,38,52,6
Steven Adams,2016,Los Angeles Lakers (LAL),77,56,111,3
Steven Adams,2015,Los Angeles Lakers (LAL),34,18,36,1
Steven Adams,2014,Los Angeles Lakers (LAL),6,2,4,0
Steven Adams,2013,Los Angeles Lakers (LAL),5,1,1,0
Steven Adams,2012,Los Angeles Lakers (LAL),79,110,186,1
Steven Adams,2011,Los Angeles Lakers (LAL),20,19,51,0
Steven Adams,2010,Los Angeles Lakers (LAL),79,134,230,3
Steven Adams,2009,Los Angeles Lakers (LAL),60,74,116,1
Steven Adams,2008,Los Angeles Lakers (LAL),75,107,162,0
Steven Adams,2019,Houston Rockets (HOU),63,47,62,390
Steven Adams,2018,Houston Rockets (HOU),19,8,12,41
Steven Adams,2017,Houston Rockets (HOU),56,53,64,159
Steven Adams,2016,Houston Rockets (HOU),61,70,93,170
Steven Adams,2015,Houston Rockets (HOU),68,74,103,185
Steven Adams,2014,Houston Rockets (HOU),82,130,160,391
Steven Adams,2013,Houston Rockets (HOU),82,115,143,297
Steven Adams,2019,New Orleans Pelicans (NOP),52,44,60,180
Steven Adams,2019,Memphis Grizzlies (MEM),52,87,106,117
Steven Adams,2018,Memphis Grizzlies (MEM),50,21,28,95
Steven Adams,2019,San Antonio Spurs (SAS),16,6,8,1
Steven Adams,2018,San Antonio Spurs (SAS),29,13,17,2
Steven Adams,2019,Milwaukee Bucks (MIL),55,178,196,318
Steven Adams,2018,Milwaukee Bucks (MIL),77,216,258,474
Steven Adams,2017,Milwaukee Bucks (MIL),82,320,362,407
Steven Adams,2016,Milwaukee Bucks (MIL),29,81,92,104
Steven Adams,2015,Milwaukee Bucks (MIL),79,277,312,361
Steven Adams,2014,Milwaukee Bucks (MIL),79,134,156,268
Steven Adams,2013,Milwaukee Bucks (MIL),82,118,137,290
Steven Adams,2012,Milwaukee Bucks (MIL),27,27,32,45
Steven Adams,2019,Charlotte Hornets (CHA),16,14,17,24
Steven Adams,2019,Minnesota Timberwolves (MIN),30,26,39,76
Steven Adams,2019,Detroit Pistons (DET),4,16,22,16
Steven Adams,2018,Detroit Pistons (DET),27,28,35,35
Steven Adams,2016,Detroit Pistons (DET),37,27,34,51
Steven Adams,2015,Detroit Pistons (DET),15,9,13,11
Steven Adams,2018,New Orleans Pelicans (NOP),69,56,71,364
Steven Adams,2017,New Orleans Pelicans (NOP),82,58,67,358
Steven Adams,2014,New Orleans Pelicans (NOP),5,0,0,1
Steven Adams,2013,New Orleans Pelicans (NOP),45,29,36,77
Steven Adams,2012,New Orleans Pelicans (NOP),52,8,8,56
Steven Adams,2019,Toronto Raptors (TOR),25,1,6,19
Steven Adams,2018,Toronto Raptors (TOR),10,3,4,21
Steven Adams,2017,Toronto Raptors (TOR),15,4,4,21
Steven Adams,2019,San Antonio Spurs (SAS),63,93,108,389
Steven Adams,2018,San Antonio Spurs (SAS),82,88,103,404
Steven Adams,2017,San Antonio Spurs (SAS),82,105,118,414
Steven Adams,2016,San Antonio Spurs (SAS),80,66,80,355
Steven Adams,2015,San Antonio Spurs (SAS),81,47,58,320
Steven Adams,2014,San Antonio Spurs (SAS),51,33,40,182
Steven Adams,2013,San Antonio Spurs (SAS),81,73,82,318
Steven Adams,2012,San Antonio Spurs (SAS),58,16,19,130
Steven Adams,2011,San Antonio Spurs (SAS),16,15,15,56
Steven Adams,2010,San Antonio Spurs (SAS),64,36,47,133
Steven Adams,2009,San Antonio Spurs (SAS),10,4,7,4
Steven Adams,2019,Denver Nuggets (DEN),44,105,126,109
Steven Adams,2018,Denver Nuggets (DEN),70,181,249,159
Steven Adams,2017,Denver Nuggets (DEN),38,112,161,113
Steven Adams,2016,Denver Nuggets (DEN),69,311,405,241
Steven Adams,2015,Denver Nuggets (DEN),81,309,408,232
Steven Adams,2014,Denver Nuggets (DEN),73,255,337,216
Steven Adams,2013,Denver Nuggets (DEN),74,286,391,212
Steven Adams,2012,Denver Nuggets (DEN),78,264,356,39
Steven Adams,2011,Denver Nuggets (DEN),64,202,255,31
Steven Adams,2010,Denver Nuggets (DEN),76,256,338,23
Steven Adams,2009,Denver Nuggets (DEN),82,183,264,9
Steven Adams,2008,Denver Nuggets (DEN),76,228,326,4
Steven Adams,2007,Denver Nuggets (DEN),82,155,229,4
Steven Adams,2006,Denver Nuggets (DEN),82,140,208,3
Steven Adams,2019,Utah Jazz (UTA),63,249,290,428
Steven Adams,2018,Utah Jazz (UTA),77,319,396,519
Steven Adams,2017,Utah Jazz (UTA),79,239,297,550
Steven Adams,2019,Indiana Pacers (IND),3,0,0,11
Steven Adams,2018,Indiana Pacers (IND),14,2,2,11
Steven Adams,2017,Indiana Pacers (IND),1,0,0,1
Steven Adams,2019,Cleveland Cavaliers (CLE),4,0,0,2
Steven Adams,2019,Charlotte Hornets (CHA),55,82,100,204
Steven Adams,2018,Charlotte Hornets (CHA),73,90,102,330
Steven Adams,2017,Charlotte Hornets (CHA),63,32,38,243
Steven Adams,2019,New Orleans Pelicans (NOP),51,29,43,160
Steven Adams,2018,New Orleans Pelicans (NOP),53,45,59,176
Steven Adams,2017,New Orleans Pelicans (NOP),82,48,68,301
Steven Adams,2016,New Orleans Pelicans (NOP),73,57,74,208
Steven Adams,2015,New Orleans Pelicans (NOP),59,22,35,104
Steven Adams,2014,New Orleans Pelicans (NOP),56,12,20,38
Steven Adams,2013,New Orleans Pelicans (NOP),79,52,68,161
Steven Adams,2012,New Orleans Pelicans (NOP),75,47,59,197
Steven Adams,2011,New Orleans Pelicans (NOP),38,7,7,45
Steven Adams,2019,Utah Jazz (UTA),16,0,0,5
Steven Adams,2019,Chicago Bulls (CHI),11,2,4,15
Steven Adams,2019,Memphis Grizzlies (MEM),59,204,265,139
Steven Adams,2019,Denver Nuggets (DEN),65,51,62,144
Steven Adams,2018,Denver Nuggets (DEN),82,65,81,227
Steven Adams,2017,Denver Nuggets (DEN),3,2,2,1
Steven Adams,2019,Los Angeles Clippers (LAC),12,9,11,60
Steven Adams,2018,Los Angeles Clippers (LAC),75,146,173,389
Steven Adams,2017,Los Angeles Clippers (LAC),54,124,154,234
Steven Adams,2016,Los Angeles Clippers (LAC),79,145,185,357
Steven Adams,2015,Los Angeles Clippers (LAC),80,203,271,298
Steven Adams,2014,Los Angeles Clippers (LAC),81,71,113,313
Steven Adams,2013,Los Angeles Clippers (LAC),82,121,159,260
Steven Adams,2012,Los Angeles Clippers (LAC),23,17,42,39
Steven Adams,2011,Los Angeles Clippers (LAC),17,6,8,17
Steven Adams,2019,Philadelphia 76ers (PHI),32,39,51,106
Steven Adams,2018,Philadelphia 76ers (PHI),20,5,7,44
Steven Adams,2019,Los Angeles Clippers (LAC),13,5,7,1
Steven Adams,2018,Los Angeles Clippers (LAC),22,24,40,3
Steven Adams,2017,Los Angeles Clippers (LAC),11,15,28,6
Steven Adams,2019,Utah Jazz (UTA),48,52,69,76
Steven Adams,2018,Utah Jazz (UTA),59,144,186,210
Steven Adams,2017,Utah Jazz (UTA),22,35,51,46
Steven Adams,2016,Utah Jazz (UTA),55,131,167,178
Steven Adams,2015,Utah Jazz (UTA),68,140,209,232
Steven Adams,2019,Los Angeles Lakers (LAL),8,4,4,21
Steven Adams,2018,Los Angeles Lakers (LAL),24,14,19,59
Steven Adams,2017,Los Angeles Lakers (LAL),73,105,128,207
Steven Adams,2016,Los Angeles Lakers (LAL),76,180,215,196
Steven Adams,2015,Los Angeles Lakers (LAL),27,42,55,79
Steven Adams,2014,Los Angeles Lakers (LAL),82,177,232,179
Steven Adams,2013,Los Angeles Lakers (LAL),81,259,327,108
Steven Adams,2012,Los Angeles Lakers (LAL),82,93,127,134
Steven Adams,2011,Los Angeles Lakers (LAL),63,76,106,124
Steven Adams,2019,San Antonio Spurs (SAS),58,75,94,90
Steven Adams,2017,San Antonio Spurs (SAS),81,105,148,34
Steven Adams,2016,San Antonio Spurs (SAS),38,21,30,23
Steven Adams,2019,Denver Nuggets (DEN),55,158,177,304
Steven Adams,2018,Denver Nuggets (DEN),75,189,223,414
Steven Adams,2017,Denver Nuggets (DEN),81,229,253,436
Steven Adams,2016,Denver Nuggets (DEN),82,106,120,344
Steven Adams,2019,Brooklyn Nets (BKN),35,33,44,65
Steven Adams,2018,Brooklyn Nets (BKN),9,0,2,10
Steven Adams,2019,Oklahoma City Thunder (OKC),41,18,22,120
Steven Adams,2018,Oklahoma City Thunder (OKC),17,7,8,57
Steven Adams,2017,Oklahoma City Thunder (OKC),53,57,62,167
Steven Adams,2016,Oklahoma City Thunder (OKC),70,49,64,110
Steven Adams,2015,Oklahoma City Thunder (OKC),60,31,39,39
Steven Adams,2014,Oklahoma City Thunder (OKC),40,22,25,22
Steven Adams,2013,Oklahoma City Thunder (OKC),20,14,14,3
Steven Adams,2019,Golden State Warriors (GSW),7,9,12,52
Steven Adams,2019,Oklahoma City Thunder (OKC),48,48,62,105
Steven Adams,2018,Oklahoma City Thunder (OKC),61,27,36,100
Steven Adams,2017,Oklahoma City Thunder (OKC),48,23,39,65
Steven Adams,2019,Cleveland Cavaliers (CLE),56,50,74,159
Steven Adams,2018,Cleveland Cavaliers (CLE),67,96,134,98
Steven Adams,2017,Cleveland Cavaliers (CLE),24,36,50,8
Steven Adams,2016,Cleveland Cavaliers (CLE),63,59,80,36
Steven Adams,2015,Cleveland Cavaliers (CLE),63,32,47,10
Steven Adams,2019,Utah Jazz (UTA),58,19,22,185
Steven Adams,2018,Utah Jazz (UTA),59,20,24,105
Steven Adams,2017,Utah Jazz (UTA),9,1,2,4
Steven Adams,2016,Utah Jazz (UTA),23,2,2,12
Steven Adams,2019,Washington Wizards (WAS),15,44,53,63
Steven Adams,2018,Washington Wizards (WAS),56,115,138,228
Steven Adams,2017,Washington Wizards (WAS),74,116,138,218
Steven Adams,2016,Washington Wizards (WAS),53,38,49,92
Steven Adams,2015,Washington Wizards (WAS),55,33,45,104
Steven Adams,2014,Washington Wizards (WAS),51,44,56,118
Steven Adams,2019,Philadelphia 76ers (PHI),49,26,31,71
Steven Adams,2018,Philadelphia 76ers (PHI),37,28,33,60
Steven Adams,2017,Philadelphia 76ers (PHI),41,26,35,47
Steven Adams,2016,Philadelphia 76ers (PHI),40,8,9,31
Steven Adams,2015,Philadelphia 76ers (PHI),81,52,70,162
Steven Adams,2018,Los Angeles Clippers (LAC),42,78,109,1
Steven Adams,2017,Los Angeles Clippers (LAC),7,2,4,0
Steven Adams,2016,Los Angeles Clippers (LAC),46,34,78,1
Steven Adams,2015,Los Angeles Clippers (LAC),29,22,45,1
Steven Adams,2014,Los Angeles Clippers (LAC),67,105,174,2
Steven Adams,2013,Los Angeles Clippers (LAC),80,247,335,2
Steven Adams,2012,Los Angeles Clippers (LAC),66,178,237,5
Steven Adams,2011,Los Angeles Clippers (LAC),64,154,206,1
Steven Adams,2010,Los Angeles Clippers (LAC),48,139,188,1
Steven Adams,2009,Los Angeles Clippers (LAC),64,163,219,0
Steven Adams,2008,Los Angeles Clippers (LAC),80,123,182,1
Steven Adams,2007,Los Angeles Clippers (LAC),74,134,194,1
Steven Adams,2019,Detroit Pistons (DET),56,57,70,285
Steven Adams,2018,Detroit Pistons (DET),3,0,0,4
Steven Adams,2019,Oklahoma City Thunder (OKC),55,75,98,3
Steven Adams,2018,Oklahoma City Thunder (OKC),77,54,79,0
Steven Adams,2017,Oklahoma City Thunder (OKC),30,21,28,1
Steven Adams,2016,Oklahoma City Thunder (OKC),22,34,48,0
Steven Adams,2015,Oklahoma City Thunder (OKC),67,134,227,2
Steven Adams,2014,Oklahoma City Thunder (OKC),75,140,230,0
Steven Adams,2019,Miami Heat (MIA),62,77,92,362
Steven Adams,2019,New York Knicks (NYK),57,51,59,137
Steven Adams,2018,New York Knicks (NYK),43,23,30,115
Steven Adams,2017,New York Knicks (NYK),78,49,68,157
Steven Adams,2019,Utah Jazz (UTA),64,36,49,211
Steven Adams,2018,Utah Jazz (UTA),82,32,42,176
Steven Adams,2017,Utah Jazz (UTA),69,61,76,118
Steven Adams,2018,Portland Trail Blazers (POR),72,282,365,29
Steven Adams,2017,Portland Trail Blazers (POR),79,172,273,7
Steven Adams,2016,Portland Trail Blazers (POR),20,64,97,1
Steven Adams,2015,Portland Trail Blazers (POR),32,61,99,3
Steven Adams,2014,Portland Trail Blazers (POR),62,84,132,2
Steven Adams,2019,Boston Celtics (BOS),61,25,28,98
Steven Adams,2018,Boston Celtics (BOS),56,24,39,89
Steven Adams,2017,Boston Celtics (BOS),73,25,41,125
Steven Adams,2019,New Orleans Pelicans (NOP),28,37,58,2
Steven Adams,2018,New Orleans Pelicans (NOP),59,59,89,5
Steven Adams,2017,New Orleans Pelicans (NOP),26,19,25,4
Steven Adams,2016,New Orleans Pelicans (NOP),50,106,158,0
Steven Adams,2015,New Orleans Pelicans (NOP),53,133,194,6
Steven Adams,2019,Minnesota Timberwolves (MIN),15,16,17,26
Steven Adams,2019,Phoenix Suns (PHX),54,46,67,71
Steven Adams,2018,Phoenix Suns (PHX),53,37,47,132
Steven Adams,2019,Minnesota Timberwolves (MIN),62,152,191,154
Steven Adams,2018,Minnesota Timberwolves (MIN),74,118,162,215
Steven Adams,2019,Indiana Pacers (IND),13,32,41,69
Steven Adams,2018,Indiana Pacers (IND),36,103,141,216
Steven Adams,2017,Indiana Pacers (IND),75,294,368,434
Steven Adams,2016,Indiana Pacers (IND),67,116,154,352
Steven Adams,2015,Indiana Pacers (IND),72,205,247,282
Steven Adams,2014,Indiana Pacers (IND),72,262,320,248
Steven Adams,2013,Indiana Pacers (IND),80,248,318,226
Steven Adams,2019,Philadelphia 76ers (PHI),26,10,19,23
Steven Adams,2018,Philadelphia 76ers (PHI),45,17,21,12
Steven Adams,2017,Philadelphia 76ers (PHI),77,98,127,17
Steven Adams,2016,Philadelphia 76ers (PHI),79,64,83,17
Steven Adams,2015,Philadelphia 76ers (PHI),65,46,60,22
Steven Adams,2014,Philadelphia 76ers (PHI),51,44,57,43
Steven Adams,2013,Philadelphia 76ers (PHI),69,57,83,3
Steven Adams,2012,Philadelphia 76ers (PHI),57,30,45,1
